Date,Open,High,Low,Close,Volume,Adj Close
16/11/2007,104.51,105,103.25,104.79,9294000,94.5
19/11/2007,104.34,105.39,101.34,102.22,9502200,92.18
20/11/2007,102.59,104.97,101.38,103.42,8393400,93.26
21/11/2007,101.41,104.09,101.41,102.22,7097200,92.18
23/11/2007,103.1,104.14,102.32,104.05,2827700,93.83
26/11/2007,104.26,105.15,101.72,101.97,7340700,91.95
27/11/2007,102.7,104.58,101.5,103.83,9117500,93.63
28/11/2007,104.82,108.27,104.36,107.37,9397700,96.82
29/11/2007,107.24,107.87,106.25,107.5,7813800,96.94
30/11/2007,108.57,109.19,103.93,105.18,12900200,94.85
03/12/2007,105.55,107.14,104.58,105.83,7918800,95.43
04/12/2007,105.41,107.42,104.72,106.63,6361800,96.15
05/12/2007,107.83,108.52,106.98,108.16,6090400,97.53
06/12/2007,108,110,107.93,109.7,5315500,98.92
07/12/2007,109.68,110,107.95,108.86,5985500,98.17
10/12/2007,109.38,110.26,109,109.39,4442200,98.64
11/12/2007,109.34,110.4,106.46,106.99,8439700,96.48
12/12/2007,109.17,110.2,107.38,108.47,7879800,97.81
13/12/2007,108,108.64,106.94,108.18,6252800,97.55
14/12/2007,107.31,107.56,104.1,105.77,9711200,95.38
17/12/2007,105.37,105.99,104,104.53,7131100,94.26
18/12/2007,105.08,106.97,104.13,106.31,8042000,95.87
19/12/2007,106.54,108.38,105.87,107.14,7031100,96.61
20/12/2007,107.78,109.49,107.61,108.84,8030900,98.15
21/12/2007,109.9,111.16,109.15,111.05,13246600,100.14
24/12/2007,111.2,112,110.55,111.65,2342400,100.68
26/12/2007,110.9,112.19,110.9,111.56,3849400,100.6
27/12/2007,110.53,111.3,109.49,109.6,4513600,98.83
28/12/2007,110.76,110.76,109.11,110.09,5834500,99.28
31/12/2007,109.51,110,107.26,108.1,5732300,97.48
02/01/2008,108.99,108.99,104.17,104.69,9503500,94.41
03/01/2008,104.83,105.57,103.98,104.9,7528900,94.59
04/01/2008,103.95,103.95,100.48,101.13,11034600,91.2
07/01/2008,100.25,101,99.03,100.05,12650400,90.22
08/01/2008,100.05,100.38,97.17,97.59,9434400,88
09/01/2008,97.76,99.15,97.16,98.31,10922100,88.65
10/01/2008,97.39,100.86,97.15,99.92,10634700,90.1
11/01/2008,99.2,99.46,97.04,97.67,8959900,88.08
14/01/2008,105.01,105.59,101.33,102.93,18009400,92.82
15/01/2008,102.03,104.64,101.23,101.83,11629500,91.83
16/01/2008,100.14,102.86,100.14,101.63,12681700,91.65
17/01/2008,102,103.45,100.05,101.1,11934000,91.17
18/01/2008,106.72,106.72,102.5,103.4,23871700,93.24
22/01/2008,98.55,103.09,98.55,101.22,15129500,91.28
23/01/2008,99.63,106.34,98.5,106.1,19588100,95.68
24/01/2008,106.38,107.51,104.68,106.91,13025700,96.41
25/01/2008,107.79,107.79,104.1,104.52,10025400,94.25
28/01/2008,104.44,105.77,103.83,104.98,7858500,94.67
29/01/2008,105.5,106.8,104.6,106.1,6616200,95.68
30/01/2008,105.85,107.65,104.86,105.65,7431100,95.27
31/01/2008,104.21,107.97,103.7,107.11,9054600,96.59
01/02/2008,107.16,109.4,105.86,109.08,8047100,98.36
04/02/2008,108.67,109,107.23,107.93,5985500,97.33
05/02/2008,107.06,108.05,104.68,105.02,9048900,94.7
06/02/2008,105.05,106.49,103.58,103.59,8265700,93.77
07/02/2008,102.89,104,100.6,102.34,11255800,92.64
08/02/2008,102.19,103.67,102.07,103.27,6085600,93.48
11/02/2008,103.05,105.55,102.87,105.14,6098300,95.17
12/02/2008,105.16,107.33,104.7,106.53,7650200,96.43
13/02/2008,107.13,108.93,106.8,108.42,6608200,98.14
14/02/2008,107.94,108.5,105.5,106.13,7340600,96.07
15/02/2008,105.27,106.25,105,106.16,6235600,96.1
19/02/2008,106.94,107.62,104.64,105,7376400,95.05
20/02/2008,105.43,108.21,104.53,107.85,7671000,97.63
21/02/2008,108.1,109.6,106.43,106.93,8328000,96.79
22/02/2008,107.14,108.48,105.71,108.07,7917200,97.83
25/02/2008,107.43,110.32,107.43,110.08,8158000,99.65
26/02/2008,109.52,114.99,109.05,114.38,18651500,103.54
27/02/2008,113.84,116.63,112.91,116.46,11854900,105.42
28/02/2008,115.6,115.9,114.56,115.24,7227200,104.32
29/02/2008,114.04,115.14,113.35,113.86,8475100,103.07
03/03/2008,113.86,114.81,113.48,114.23,6335700,103.4
04/03/2008,113.4,115.72,112.75,115.71,8593300,104.74
05/03/2008,116.41,116.41,114.25,115.39,8434200,104.45
06/03/2008,115.06,115.15,112.25,112.52,8018400,101.85
07/03/2008,111.85,114.75,111.8,113.94,8124900,103.14
10/03/2008,113.12,115.99,113.12,114.01,9747300,103.2
11/03/2008,115.8,116.56,114.04,116.49,10480600,105.45
12/03/2008,116.44,118,115.11,117.07,9083200,105.97
13/03/2008,115.69,116.78,113.64,115.91,9548900,104.92
14/03/2008,116.07,116.52,112.69,115.23,9734600,104.31
17/03/2008,113,117.04,113,115.55,9280300,104.6
18/03/2008,116.6,118.43,113.81,118.41,9966500,107.19
19/03/2008,118.29,118.5,116.65,116.94,9314400,105.86
20/03/2008,117.09,118.48,116.65,118.33,11417900,107.11
24/03/2008,118.57,119.79,118.13,119.06,8398000,107.77
25/03/2008,119.1,119.1,117.15,117.97,8443600,106.79
26/03/2008,117.59,117.97,114.96,116.91,9617100,105.83
27/03/2008,116.02,116.2,114.51,115.52,8437200,104.57
28/03/2008,115.86,116.75,114.21,114.57,6600900,103.71
31/03/2008,114.15,115.87,113.34,115.14,9707200,104.23
01/04/2008,115.2,118.37,114.97,116.49,11875400,105.45
02/04/2008,116.84,116.88,113.98,114.81,8007600,103.93
03/04/2008,114.35,116.82,113.86,116.02,7052900,105.02
04/04/2008,116.05,116.58,114.6,115.76,5733200,104.79
07/04/2008,116.37,117.37,115.82,116.31,6181200,105.29
08/04/2008,115.72,116.88,115.28,116.27,7283300,105.25
09/04/2008,116.5,117.72,115.72,116.77,6819100,105.7
10/04/2008,116.93,119.22,116.88,118.78,9149300,107.52
11/04/2008,117.31,117.8,115.51,116,9556800,105
14/04/2008,116.2,117.94,115.95,117.28,7745600,106.16
15/04/2008,117.1,117.67,115.54,117.17,8642000,106.06
16/04/2008,118.15,120.47,117.17,120.47,19317700,109.05
17/04/2008,122.39,123.72,120.7,123.08,18999100,111.41
18/04/2008,123.92,125,123.15,124.4,12490800,112.61
21/04/2008,123.62,124.51,122.05,124.35,6952800,112.56
22/04/2008,123.87,124.35,123.01,123.67,5417500,111.95
23/04/2008,123.69,124.78,122.64,123.6,7593300,111.88
24/04/2008,123.38,124.9,122.73,124.19,5996700,112.42
25/04/2008,124.5,124.5,122.06,123.08,6313400,111.41
28/04/2008,122.61,123.05,121.64,121.69,5605200,110.16
29/04/2008,122.04,123.2,122.04,122.85,7226000,111.21
30/04/2008,123.34,123.5,120.5,120.7,8128300,109.26
01/05/2008,121.06,124.43,121.06,123.61,8230200,111.89
02/05/2008,123.3,124,121.76,123.18,6916600,111.5
05/05/2008,122.29,123.25,121.74,122.03,6359300,110.46
06/05/2008,121.5,123.34,120.78,122.82,5910400,111.18
07/05/2008,122.78,124.98,122.41,124.14,11406800,112.83
08/05/2008,124.2,125.17,123.7,124.92,9794000,113.54
09/05/2008,124.37,124.65,123.63,124.06,5502900,112.76
12/05/2008,123.82,125.99,123.56,125.24,8666800,113.83
13/05/2008,125.12,126.7,125.03,126.58,9693400,115.05
14/05/2008,126.52,128.83,126.2,127.52,8888300,115.9
15/05/2008,127.33,128.68,126.9,128.46,7227900,116.76
16/05/2008,128.46,128.48,126.8,127.82,6372100,116.18
19/05/2008,127.68,128.21,126.05,126.49,6385200,114.97
20/05/2008,126.05,126.05,124.45,125.18,7017700,113.78
21/05/2008,125.05,126.4,123.02,123.62,8333900,112.36
22/05/2008,123.55,125.35,123.55,124.7,5031300,113.34
23/05/2008,124.35,124.91,123.77,124.2,4701500,112.89
27/05/2008,124.01,127.38,124,127.32,6989200,115.72
28/05/2008,127.5,129.54,126.99,129.54,9875600,117.74
29/05/2008,128.76,129.99,128.66,129.71,7561500,117.89
30/05/2008,129.22,129.99,128.8,129.43,8652900,117.64
02/06/2008,128.49,129.37,126.7,127.36,7599300,115.76
03/06/2008,127.47,129,127.46,127.84,7238200,116.2
04/06/2008,127.87,128.5,126.45,127.55,6432300,115.93
05/06/2008,127.41,129.04,127.2,128.47,6153300,116.77
06/06/2008,127.77,128.14,124.74,124.94,7866700,113.56
09/06/2008,125.38,126.18,124.06,125.86,5584000,114.4
10/06/2008,124.88,126.72,124.63,125.94,5384200,114.47
11/06/2008,125.9,125.9,122.86,123.25,7207200,112.02
12/06/2008,123.85,125.09,123.13,123.85,6748600,112.57
13/06/2008,124.42,126.57,124.15,126.15,6379600,114.66
16/06/2008,125.46,127.14,124.65,126.71,6280200,115.17
17/06/2008,127.1,127.1,124.62,125.1,5277900,113.7
18/06/2008,124.55,125.43,123.7,124.16,6614700,112.85
19/06/2008,123.67,125.62,122.36,125.02,7570200,113.63
20/06/2008,124.81,125.02,122.5,122.74,9624900,111.56
23/06/2008,123,124.5,122.4,123.46,5852300,112.21
24/06/2008,123.08,124.25,121.9,123.46,7552900,112.21
25/06/2008,123.67,125.83,123.2,124.58,7131500,113.23
26/06/2008,123.43,123.82,120.76,121.13,9710600,110.1
27/06/2008,121.02,122.05,118.26,120.05,11660400,109.11
30/06/2008,120.03,120.22,118.15,118.53,8439000,107.73
01/07/2008,117.5,119.36,116.6,119.27,10069400,108.41
02/07/2008,118.41,120.55,118.12,119.1,8093200,108.25
03/07/2008,119.95,120.78,117.89,119.54,6115200,108.65
07/07/2008,119.62,122.64,119.62,121.5,9131100,110.43
08/07/2008,120.55,123.99,120.55,123.88,9813300,112.6
09/07/2008,124.21,124.5,120.4,120.4,9506700,109.43
10/07/2008,120.66,123.54,120.66,123.18,10053600,111.96
11/07/2008,121.8,123.74,120.57,122.12,8841400,111
14/07/2008,123.51,124.25,121.24,121.54,8317400,110.47
15/07/2008,121,124.5,119.9,123.2,10710500,111.98
16/07/2008,122.81,126.89,122.25,125.94,9898800,114.47
17/07/2008,126.39,126.96,124,126.52,12298200,115
18/07/2008,125.81,130,125.42,129.89,18317800,118.06
21/07/2008,129.83,129.9,127.64,128.66,7779600,116.94
22/07/2008,127.5,130,127.26,130,11428600,118.16
23/07/2008,129.78,130.33,128.29,129.52,10230300,117.72
24/07/2008,129.06,130.93,128.8,130,8946300,118.16
25/07/2008,129,129.9,128,128.53,7565500,116.82
28/07/2008,127.69,128.44,126.13,126.25,6096800,114.75
29/07/2008,126.54,128.17,126.25,127.66,5979400,116.03
30/07/2008,128.12,129,127.09,128.86,5826100,117.12
31/07/2008,128.1,129.5,127.74,127.98,5857300,116.32
01/08/2008,128.52,129.3,126.28,126.64,4939700,115.1
04/08/2008,126.77,128.1,126.25,127.56,5994900,115.94
05/08/2008,128.2,128.9,127.08,128.87,6969900,117.13
06/08/2008,128.45,129.5,127.75,129.16,6253800,117.85
07/08/2008,128.3,129.97,127.9,129.05,6633500,117.75
08/08/2008,128.5,129.88,127.63,128.81,8561800,117.53
11/08/2008,128.43,128.43,125.75,126.6,7490400,115.52
12/08/2008,126.01,126.5,124.4,125.22,6996800,114.26
13/08/2008,125,126.99,124.75,125.8,5857800,114.79
14/08/2008,125.01,128.25,124.8,126.94,6813000,115.83
15/08/2008,127.07,127.19,125.35,126.36,5566200,115.3
18/08/2008,126.49,127,123.68,124.59,5970000,113.68
19/08/2008,123.63,124.79,122.01,122.56,9311600,111.83
20/08/2008,123.5,123.97,122.01,122.51,6871600,111.78
21/08/2008,121.58,123.43,121.55,122.99,6315000,112.22
22/08/2008,123.3,125.35,122.8,124.93,5989200,113.99
25/08/2008,124.48,124.93,122.7,122.86,5827400,112.1
26/08/2008,122.58,122.85,121.5,122.5,6218200,111.78
27/08/2008,122.42,124.85,122.18,123.38,5843800,112.58
28/08/2008,124.06,125.45,123.58,124.58,5448200,113.67
29/08/2008,123.71,123.99,121.63,121.73,7156000,111.07
02/09/2008,122.87,124,117.9,118.41,11749800,108.04
03/09/2008,118.34,118.65,115.15,118.34,11316600,107.98
04/09/2008,117.99,118.9,114.9,115,10133800,104.93
05/09/2008,114.15,115.09,113.17,114.33,8811400,104.32
08/09/2008,118,118.28,115.14,117.29,10452800,107.02
09/09/2008,117.78,118.1,115,115.04,8106300,104.97
10/09/2008,116.4,119.95,116.1,118.04,11852200,107.71
11/09/2008,116.6,119.37,116.11,119.2,9737400,108.76
12/09/2008,118.66,119.28,116.82,118.97,6635100,108.55
15/09/2008,115.36,118.41,115.19,115.19,9908300,105.11
16/09/2008,113.73,117.64,113.32,116.05,13673200,105.89
17/09/2008,114.79,115.5,110.61,111.47,12298000,101.71
18/09/2008,112.91,118.59,111.04,115.12,15995000,105.04
19/09/2008,119.59,124,117.5,118.85,14432600,108.44
22/09/2008,118.45,120.14,116.02,116.21,8844000,106.04
23/09/2008,116.21,118.17,114.14,115.36,8012800,105.26
24/09/2008,116.93,118.17,114.26,116.46,6574100,106.26
25/09/2008,117.75,121.99,116.12,120.11,6539200,109.59
26/09/2008,117.21,121.01,117.01,119.42,4760500,108.96
29/09/2008,117.44,118.43,109.95,114.46,9586700,104.44
30/09/2008,115.83,116.96,111.81,116.96,18991900,106.72
01/10/2008,115.51,116.8,107.75,110.13,13134400,100.49
02/10/2008,108.48,109.97,103.04,104.74,11458200,95.57
03/10/2008,105.16,110.95,103.03,103.44,9637900,94.38
06/10/2008,101.21,103,96.6,100.62,11521400,91.81
07/10/2008,101.5,102.62,94.24,95.65,11416100,87.28
08/10/2008,91.51,97.48,89.98,90.55,17980400,82.62
09/10/2008,95.29,95.31,88.23,89,21293600,81.21
10/10/2008,87.41,91.66,83.51,87.75,24637400,80.07
13/10/2008,90.44,93.61,86.95,92.21,17101600,84.14
14/10/2008,96.42,99,92,93.6,15114200,85.41
15/10/2008,92.77,95.29,87.71,88.29,11330800,80.56
16/10/2008,89.38,92,84.35,91.52,16271300,83.51
17/10/2008,91.75,95.91,87.71,90.78,15230700,82.83
20/10/2008,92.21,93.31,89.33,92.51,9747100,84.41
21/10/2008,92.22,92.46,88.57,88.86,9716400,81.08
22/10/2008,87,87.59,80.8,83.6,14198100,76.28
23/10/2008,84.09,85.89,81,84.35,12358000,76.97
24/10/2008,79.27,84.31,78.82,82.07,12287300,74.88
27/10/2008,80.27,84.5,79.01,79.66,11099100,72.69
28/10/2008,81.4,87.61,79.52,87.28,14205900,79.64
29/10/2008,87.74,91,86.25,88.2,12692000,80.48
30/10/2008,91.01,92.4,88.9,90.69,12033800,82.75
31/10/2008,90.9,94.19,89.03,92.97,10506300,84.83
03/11/2008,92.64,94.67,92.17,92.68,7686300,84.57
04/11/2008,94.76,94.76,92.07,93.4,10173000,85.22
05/11/2008,92.93,93.4,89.7,89.94,8706200,82.07
06/11/2008,87.68,88.83,84.28,85.15,12522000,78.13
07/11/2008,85.78,86.71,84.25,86.27,7927800,79.16
10/11/2008,87.99,88.1,82.74,83.87,9685100,76.96
11/11/2008,83.25,84.29,80.25,82.74,10013600,75.92
12/11/2008,80.73,82.4,79.57,79.74,11368400,73.17
13/11/2008,79.62,84.39,75.4,84.21,15103600,77.27
14/11/2008,82.63,85.4,79.5,80.33,12023700,73.71
17/11/2008,79.4,79.74,77.16,77.48,10315300,71.09
18/11/2008,79.13,80.93,77,80.08,13050600,73.48
19/11/2008,79.93,81,75.73,75.97,12606400,69.71
20/11/2008,75,78.39,70.51,71.74,17634700,65.83
21/11/2008,72.74,76.98,69.5,74.88,19804500,68.71
24/11/2008,75.74,82.09,75,79.89,15023200,73.3
25/11/2008,81.37,82.4,78.22,80.65,12519700,74
26/11/2008,79.52,81.79,78.61,81.67,8240600,74.94
28/11/2008,81,81.9,80.1,81.6,3908300,74.87
01/12/2008,80.95,81.36,76.79,76.9,10265000,70.56
02/12/2008,77.8,80,76.14,79.84,9305200,73.26
03/12/2008,78.62,81,76.99,80.67,9757800,74.02
04/12/2008,80.03,80.83,76.18,77.44,10914000,71.06
05/12/2008,76.78,81.5,75.31,80.59,11212000,73.95
08/12/2008,82.57,85.88,81.73,84.86,11177600,77.86
09/12/2008,83.82,85.43,82.2,82.69,9356400,75.87
10/12/2008,83.95,84.99,81.83,82.86,8187000,76.03
11/12/2008,81.5,82.86,79.77,80.58,10682400,73.94
12/12/2008,78.68,82.94,78.06,82.2,10381700,75.42
15/12/2008,82.51,83.54,80,82.77,8848200,75.95
16/12/2008,83.11,86.84,82.87,86.4,11559800,79.28
17/12/2008,85.44,87.27,84.66,85.84,8592000,78.76
18/12/2008,85.77,86.64,82.96,84,8029500,77.07
19/12/2008,85.22,85.22,82.97,83.52,13098600,76.63
22/12/2008,83.27,83.45,80.32,81.99,7083300,75.23
23/12/2008,82.35,82.81,80.13,80.6,6374400,73.95
24/12/2008,80.55,81.22,79.92,80.52,2415200,73.88
26/12/2008,80.93,81.8,80.55,81.33,3101300,74.62
29/12/2008,81.72,81.72,79.68,81.25,6062600,74.55
30/12/2008,81.83,83.64,81.52,83.55,5774400,76.66
31/12/2008,83.5,85,83.5,84.16,6667700,77.22
02/01/2009,83.89,87.59,83.89,87.37,7558200,80.17
05/01/2009,86.42,87.67,86.18,86.82,8315700,79.66
06/01/2009,87.11,90.41,86.37,89.23,9649500,81.87
07/01/2009,87.83,88.8,87.12,87.79,8455100,80.55
08/01/2009,87.81,88.14,85.98,87.18,7231800,79.99
09/01/2009,87.05,87.5,84.25,84.7,7440300,77.72
12/01/2009,84.57,86.6,84.42,85.71,8072700,78.64
13/01/2009,85.5,86.59,84.79,85.34,7657200,78.3
14/01/2009,84.2,84.82,82.11,83.19,9470000,76.33
15/01/2009,83.61,84.83,82.26,84.12,11734800,77.18
16/01/2009,84.61,85.74,83.08,84.92,11245300,77.92
20/01/2009,84.76,84.92,81.76,81.98,13800100,75.22
21/01/2009,86.29,91.6,86,91.42,24905000,83.88
22/01/2009,89.83,90.74,88.11,90.07,12350700,82.64
23/01/2009,88.4,90.7,87.81,89.49,10253700,82.11
26/01/2009,89.77,92.67,89.52,91.6,9840800,84.05
27/01/2009,91.77,91.97,90.5,91.66,8720800,84.1
28/01/2009,92.7,94.94,91.91,94.82,13407200,87
29/01/2009,93.58,94.58,92.02,92.51,9233500,84.88
30/01/2009,92.23,93.48,91.25,91.65,9617000,84.09
02/02/2009,90.6,91.86,89.69,90.93,9926400,83.43
03/02/2009,91.07,93.73,90.16,93.48,8864500,85.77
04/02/2009,93.74,94.91,91.82,92.83,10189800,85.18
05/02/2009,92.13,93.2,91.22,92.41,11622900,84.79
06/02/2009,92.51,97.1,91.65,96.14,13055900,88.69
09/02/2009,95.93,96.98,94.72,96.82,8165800,89.32
10/02/2009,95.58,96.82,92.96,93.27,13541300,86.05
11/02/2009,93.48,95.77,93,95.16,10765700,87.79
12/02/2009,94.41,95.2,92.2,95.07,9917700,87.71
13/02/2009,94.79,95.18,93.57,93.84,6742400,86.57
17/02/2009,91.73,92.49,90.5,90.67,8903500,83.65
18/02/2009,91.17,92.25,90.44,91.51,8492600,84.42
19/02/2009,91.06,92.16,88.45,88.93,12622700,82.04
20/02/2009,88.05,89.9,87.34,88.79,12400700,81.91
23/02/2009,89.3,89.33,84.19,84.37,13509600,77.83
24/02/2009,84.63,87.08,84.1,86.4,12915300,79.71
25/02/2009,86,87.12,82.85,85.9,12646400,79.25
26/02/2009,86.85,90.2,86.33,88.97,17423200,82.08
27/02/2009,88.12,93.28,88.01,92.03,21311200,84.9
02/03/2009,91.17,91.9,88.75,89.05,15231700,82.15
03/03/2009,90.16,90.18,87.19,87.77,13744100,80.97
04/03/2009,88.97,91.24,87.6,89.49,15391700,82.56
05/03/2009,88.13,90.16,87.02,87.48,14930100,80.7
06/03/2009,87.47,88.25,83.81,85.81,15186000,79.16
09/03/2009,84.7,86.8,83.02,83.48,13151800,77.01
10/03/2009,85.11,87.25,83.64,87.25,15914800,80.49
11/03/2009,87.51,89.54,86.72,88.62,11823900,81.76
12/03/2009,88.59,90.6,87.49,90.4,11829200,83.4
13/03/2009,90.4,90.65,89.29,90.36,9111900,83.36
16/03/2009,91.65,93,90.54,91.22,11793700,84.15
17/03/2009,91.11,92.91,90.45,92.91,11489700,85.71
18/03/2009,89.46,92.9,89.41,91.95,17954300,84.83
19/03/2009,92.84,93.35,91.51,92.66,9899300,85.48
20/03/2009,93.16,95,92.18,92.51,12193900,85.34
23/03/2009,93.7,98.71,93.7,98.71,12407200,91.06
24/03/2009,97.69,99.55,97.52,98.3,9346700,90.69
25/03/2009,98.47,99.86,96.09,97.95,12017000,90.36
26/03/2009,98.47,99.2,97.75,98.78,11434600,91.13
27/03/2009,95.99,96,92.75,94.15,15745200,86.86
30/03/2009,92,94.74,91.8,94.52,10964000,87.2
31/03/2009,94.96,98.66,94.85,96.89,14553700,89.39
01/04/2009,96.13,98,95.7,97.61,12212900,90.05
02/04/2009,99.15,101.99,98.38,100.82,16219000,93.01
03/04/2009,99.73,102.66,99.71,102.22,10962900,94.3
06/04/2009,100.9,101.85,100,101.56,8819800,93.69
07/04/2009,100.17,100.5,98.52,98.75,8768400,91.1
08/04/2009,99.45,101.55,99,101.19,7285200,93.35
09/04/2009,102.01,102.45,100.25,101.7,8013700,93.82
13/04/2009,100.28,101.65,99.04,99.95,7797200,92.21
14/04/2009,99.08,99.95,98.27,99.27,6276700,91.58
15/04/2009,98.23,99.06,96.44,98.85,8164200,91.19
16/04/2009,99.74,101.92,99.18,101.43,9259500,93.57
17/04/2009,101.18,102.04,99.69,101.27,10214200,93.43
20/04/2009,100.29,101.19,99.21,100.43,12524700,92.65
21/04/2009,98.41,102.48,98.2,102.31,15226700,94.39
22/04/2009,101.17,103.86,101.06,102.55,12120000,94.61
23/04/2009,102.65,102.78,99.8,101.42,9440400,93.56
24/04/2009,101.17,101.58,99.5,100.08,10157500,92.33
27/04/2009,99.61,101.69,99.29,99.95,8611400,92.21
28/04/2009,99.36,102.73,99.25,101.94,11110500,94.04
29/04/2009,101.98,105,101.67,104.04,9783700,95.98
30/04/2009,104.55,106.05,102.85,103.21,10654500,95.22
01/05/2009,103.78,104.86,102.94,104.61,6234200,96.51
04/05/2009,105.26,106.75,104.61,106.19,8313900,97.96
05/05/2009,106,106.82,105.51,105.85,6750000,97.65
06/05/2009,105.23,105.5,103.71,104.62,7530900,97.02
07/05/2009,104.65,104.8,101.83,102.59,8521400,95.14
08/05/2009,103.58,103.75,99.83,101.49,11575500,94.12
11/05/2009,101.09,103.88,100.95,102.9,8253000,95.43
12/05/2009,102.98,104.38,102.37,103.94,7961600,96.39
13/05/2009,102.88,103.1,101.35,102.26,8202100,94.83
14/05/2009,101.72,102.71,100.77,101.05,9445100,93.71
15/05/2009,100.9,103.07,100.57,101.37,8367400,94.01
18/05/2009,102,104.71,101.94,104.58,7429500,96.98
19/05/2009,104.33,106.12,104,105.51,7079200,97.85
20/05/2009,105.51,105.98,103.81,104.05,7083100,96.49
21/05/2009,103.07,103.25,101.74,102.82,7411500,95.35
22/05/2009,102.67,103.31,101.75,101.89,5596200,94.49
26/05/2009,101.32,105.63,101.02,105.02,7211200,97.39
27/05/2009,104.34,105.17,102.91,102.93,7119600,95.45
28/05/2009,103.34,105.14,102.68,104.69,6127500,97.09
29/05/2009,104.47,106.5,103.95,106.28,6871800,98.56
01/06/2009,106.94,108.67,106.67,108.37,7725000,100.5
02/06/2009,107.51,108.8,106.66,106.83,7045800,99.07
03/06/2009,106.53,106.6,105.11,106.49,7688000,98.75
04/06/2009,106.17,106.87,105.6,106.33,5468500,98.61
05/06/2009,107.33,108.4,106.75,107.24,7665000,99.45
08/06/2009,106.64,107.98,105.5,107.49,6363800,99.68
09/06/2009,108.15,109.14,107.99,108.14,8585900,100.28
10/06/2009,109.2,109.28,107.05,108.35,7578100,100.48
11/06/2009,108.75,110.64,108.56,109.4,9134300,101.45
12/06/2009,108.4,109.28,107.75,108.21,7250900,100.35
15/06/2009,107.63,108.83,107.24,107.62,8567600,99.8
16/06/2009,108.47,109.14,107.27,107.32,7231000,99.52
17/06/2009,107.46,107.88,106.88,107,7366200,99.23
18/06/2009,106.93,107.53,106.12,106.33,6206900,98.61
19/06/2009,106.31,106.65,105.5,105.89,13559000,98.2
22/06/2009,105.18,105.88,104.23,104.52,7295400,96.93
23/06/2009,104.75,104.87,103.79,104.44,5152600,96.85
24/06/2009,105.39,106.48,103.72,104.15,6395200,96.58
25/06/2009,103.7,106.79,103.51,106.06,6900600,98.36
26/06/2009,106.5,106.5,105.05,105.68,5127900,98
29/06/2009,105.99,106.18,105.16,105.83,4681800,98.14
30/06/2009,105.69,106.03,103.81,104.42,7512600,96.84
01/07/2009,105,106.27,104.73,104.84,5537300,97.22
02/07/2009,103.8,103.91,101.73,101.73,7026700,94.34
06/07/2009,101.57,102.23,100.47,101.65,6522500,94.27
07/07/2009,101.34,101.96,100.03,100.19,6685600,92.91
08/07/2009,100.29,101.17,99.5,100.68,7380800,93.37
09/07/2009,101.12,102.78,100.85,102.08,6153200,94.67
10/07/2009,100.97,101.72,99.8,100.83,7465900,93.51
13/07/2009,101.28,103.65,100.19,103.62,9494300,96.09
14/07/2009,103.42,103.62,102.52,103.25,5413500,95.75
15/07/2009,104.75,107.22,104.6,107.22,8699100,99.43
16/07/2009,106.84,110.97,106.79,110.64,14997900,102.6
17/07/2009,113.41,115.53,113.16,115.42,20188900,107.04
20/07/2009,114.53,116.88,114.39,116.44,10682500,107.98
21/07/2009,115.87,117.04,115.38,117.04,8301700,108.54
22/07/2009,116.18,117.2,115.09,115.57,8813400,107.18
23/07/2009,115.06,118,115.06,117.06,8461400,108.56
24/07/2009,116.68,118.15,116.63,117.64,6261000,109.09
27/07/2009,116.95,117.92,116.57,117.63,5069200,109.09
28/07/2009,116.63,117.52,116.34,117.28,5782900,108.76
29/07/2009,116.36,117.28,116.05,117.26,5100900,108.74
30/07/2009,118,119.37,117.67,117.86,6803100,109.3
31/07/2009,117.56,118.99,117.56,117.93,5329600,109.36
03/08/2009,118.88,119.96,118.69,119.92,6108200,111.21
04/08/2009,119.17,119.8,119.02,119.6,4993500,110.91
05/08/2009,118.52,119,117.86,118.47,5025800,109.86
06/08/2009,118.31,118.4,116.7,117.38,6003100,109.36
07/08/2009,118.11,119.91,118.11,119.33,5763200,111.18
10/08/2009,118.17,119.19,117.97,118.7,3981300,110.59
11/08/2009,118.03,118.5,117.32,117.79,4844500,109.74
12/08/2009,117.6,119.96,117.42,119.29,6289700,111.14
13/08/2009,119.28,119.78,118.63,119.58,5489200,111.41
14/08/2009,119.29,119.74,117.62,118.57,4796400,110.47
17/08/2009,116.69,117.44,116.21,116.86,5349600,108.88
18/08/2009,116.81,118,116.73,117.63,4286200,109.59
19/08/2009,116.36,118.77,116.12,118.57,4837900,110.47
20/08/2009,118.44,119.41,118.1,118.95,4841700,110.82
21/08/2009,119.65,120.01,118.55,119.9,8306800,111.71
24/08/2009,119.92,120.88,119.1,119.32,6363400,111.17
25/08/2009,119.25,120.15,118.71,118.83,4652200,110.71
26/08/2009,118.64,119.85,117.51,119.47,4515500,111.31
27/08/2009,118.73,119.59,117.85,119.43,4356900,111.27
28/08/2009,120.1,120.23,117.77,118.22,6235700,110.14
31/08/2009,117.1,118.06,116.92,118.05,5439400,109.99
01/09/2009,117.67,118.93,116.5,116.69,6303800,108.72
02/09/2009,116.34,117.24,116,116.09,5178800,108.16
03/09/2009,116.55,116.73,115.15,116.33,4936200,108.38
04/09/2009,116.58,117.5,116.21,117.46,3451700,109.44
08/09/2009,117.94,118.17,116.63,117.16,5797500,109.16
09/09/2009,117.03,117.67,116.16,116.76,5248100,108.78
